logMstll,integral
9.509700970097009431e+00,6.052669090902984897e-03
9.510101010101010388e+00,6.050015484289790295e-03
9.510501050105009568e+00,6.047362456213641220e-03
9.510901090109010525e+00,6.044710006674516856e-03
9.511301130113011482e+00,6.042058135672425008e-03
9.511701170117012438e+00,6.039406843207369147e-03
9.512101210121011619e+00,6.036756129279358812e-03
9.512501250125012575e+00,6.034105993888374056e-03
9.512901290129013532e+00,6.031456437034423551e-03
9.513301330133012712e+00,6.028807458717518573e-03
9.513701370137013669e+00,6.026159058937637439e-03
9.514101410141014625e+00,6.023511237694792290e-03
9.514501450145013806e+00,6.020863994988992669e-03
9.514901490149014762e+00,6.018217330820216024e-03
9.515301530153015719e+00,6.015571245188475365e-03
9.515701570157016675e+00,6.012925738093768957e-03
9.516101610161015856e+00,6.010280809536108076e-03
9.516501650165016812e+00,6.007636459515472774e-03
9.516901690169017769e+00,6.004992688031871723e-03
9.517301730173016949e+00,6.002349495085316199e-03
9.517701770177017906e+00,5.999706880675785385e-03
9.518101810181018863e+00,5.997064844803287956e-03
9.518501850185018043e+00,5.994423387467838656e-03
9.518901890189018999e+00,5.991782508669413199e-03
9.519301930193019956e+00,5.989142208408020258e-03
9.519701970197019136e+00,5.986502486683675447e-03
9.520102010201020093e+00,5.983863343496353612e-03
9.520502050205021050e+00,5.981224778846066896e-03
9.520902090209020230e+00,5.978586792732827442e-03
9.521302130213021186e+00,5.975949385156610096e-03
9.521702170217022143e+00,5.973312556117427868e-03
9.522102210221021323e+00,5.970676305615292903e-03
9.522502250225022280e+00,5.968040633650180914e-03
9.522902290229023237e+00,5.965405540222103176e-03
9.523302330233022417e+00,5.962771025331073567e-03
9.523702370237023374e+00,5.960137088977066934e-03
9.524102410241024330e+00,5.957503731160094552e-03
9.524502450245025287e+00,5.954870951880157290e-03
9.524902490249024467e+00,5.952238751137266422e-03
9.525302530253025424e+00,5.949607128931399397e-03
9.525702570257026380e+00,5.946976085262567491e-03
9.526102610261025561e+00,5.944345620130780244e-03
9.526502650265026517e+00,5.941715733536018576e-03
9.526902690269027474e+00,5.939086425478291159e-03
9.527302730273026654e+00,5.936457695957609269e-03
9.527702770277027611e+00,5.933829544973952090e-03
9.528102810281028567e+00,5.931201972527330030e-03
9.528502850285029524e+00,5.928574978617743088e-03
9.528902890289028704e+00,5.925948563245200806e-03
9.529302930293029661e+00,5.923322726409682368e-03
9.529702970297030618e+00,5.920697468111199915e-03
9.530103010301029798e+00,5.918072788349763858e-03
9.530503050305030754e+00,5.915448687125350775e-03
9.530903090309031711e+00,5.912825164437972812e-03
9.531303130313030891e+00,5.910202220287642111e-03
9.531703170317031848e+00,5.907579854674335253e-03
9.532103210321032805e+00,5.904958067598060911e-03
9.532503250325031985e+00,5.902336859058833832e-03
9.532903290329032941e+00,5.899716229056631463e-03
9.533303330333033898e+00,5.897096177591463345e-03
9.533703370337033078e+00,5.894476704663341622e-03
9.534103410341034035e+00,5.891857810272242875e-03
9.534503450345034992e+00,5.889239494418180114e-03
9.534903490349034172e+00,5.886621757101163747e-03
9.535303530353035129e+00,5.884004598321169489e-03
9.535703570357036085e+00,5.881388018078211218e-03
9.536103610361035265e+00,5.878772016372299340e-03
9.536503650365036222e+00,5.876156593203411306e-03
9.536903690369037179e+00,5.873541748571556656e-03
9.537303730373036359e+00,5.870927482476750135e-03
9.537703770377037316e+00,5.868313794918965723e-03
9.538103810381038272e+00,5.865700685898217297e-03
9.538503850385039229e+00,5.863088155414503122e-03
9.538903890389038409e+00,5.860476203467836209e-03
9.539303930393039366e+00,5.857864830058193140e-03
9.539703970397040322e+00,5.855254035185584321e-03
9.540104010401039503e+00,5.852643818850021898e-03
9.540504050405040459e+00,5.850034181051482450e-03
9.540904090409041416e+00,5.847425121789978121e-03
9.541304130413040596e+00,5.844816641065521054e-03
9.541704170417041553e+00,5.842208738878086963e-03
9.542104210421042509e+00,5.839601415227687123e-03
9.542504250425043466e+00,5.836994670114323269e-03
9.542904290429042646e+00,5.834388503538005810e-03
9.543304330433043603e+00,5.831782915498711327e-03
9.543704370437044560e+00,5.829177905996451962e-03
9.544104410441043740e+00,5.826573475031238993e-03
9.544504450445044696e+00,5.823969622603049866e-03
9.544904490449045653e+00,5.821366348711894990e-03
9.545304530453044833e+00,5.818763653357787377e-03
9.545704570457045790e+00,5.816161536540702739e-03
9.546104610461046747e+00,5.813559998260653221e-03
9.546504650465045927e+00,5.810959038517650097e-03
9.546904690469046884e+00,5.808358657311669948e-03
9.547304730473047840e+00,5.805758854642725786e-03
9.547704770477047020e+00,5.803159630510828018e-03
9.548104810481047977e+00,5.800560984915952359e-03
9.548504850485048934e+00,5.797962917858112686e-03
9.548904890489048114e+00,5.795365429337319407e-03
9.549304930493049071e+00,5.792768519353548237e-03
9.549704970497050027e+00,5.790172187906813921e-03
9.550105010501049208e+00,5.787576434997125131e-03
9.550505050505050164e+00,5.784981260624461052e-03
9.550905090509051121e+00,5.782386664788830358e-03
9.551305130513052077e+00,5.779792647490234782e-03
9.551705170517051258e+00,5.777199208728687335e-03
9.552105210521052214e+00,5.774606348504161130e-03
9.552505250525053171e+00,5.772014066816670910e-03
9.552905290529052351e+00,5.769422363666227085e-03
9.553305330533053308e+00,5.766831239052806236e-03
9.553705370537054264e+00,5.764240692976421374e-03
9.554105410541053445e+00,5.761650725437081171e-03
9.554505450545054401e+00,5.759061336434766545e-03
9.554905490549055358e+00,5.756472525969486172e-03
9.555305530553056315e+00,5.753884294041240917e-03
9.555705570557055495e+00,5.751296640650041189e-03
9.556105610561056452e+00,5.748709565795864437e-03
9.556505650565057408e+00,5.746123069478724539e-03
9.556905690569056588e+00,5.743537151698630168e-03
9.557305730573057545e+00,5.740951812455559640e-03
9.557705770577058502e+00,5.738367051749523363e-03
9.558105810581057682e+00,5.735782869580534349e-03
9.558505850585058639e+00,5.733199265948568310e-03
9.558905890589059595e+00,5.730616240853637390e-03
9.559305930593058775e+00,5.728033794295751997e-03
9.559705970597059732e+00,5.725451926274891315e-03
9.560106010601060689e+00,5.722870636791065752e-03
9.560506050605059869e+00,5.720289925844285715e-03
9.560906090609060826e+00,5.717709793434529522e-03
9.561306130613061782e+00,5.715130239561807581e-03
9.561706170617060963e+00,5.712551264226133768e-03
9.562106210621061919e+00,5.709972867427481197e-03
9.562506250625062876e+00,5.707395049165865479e-03
9.562906290629062056e+00,5.704817809441295288e-03
9.563306330633063013e+00,5.702241148253748074e-03
9.563706370637063969e+00,5.699665065603236845e-03
9.564106410641063150e+00,5.697089561489771144e-03
9.564506450645064106e+00,5.694514635913330153e-03
9.564906490649065063e+00,5.691940288873924281e-03
9.565306530653066019e+00,5.689366520371550925e-03
9.565706570657065200e+00,5.686793330406225699e-03
9.566106610661066156e+00,5.684220718977924316e-03
9.566506650665067113e+00,5.681648686086656318e-03
9.566906690669066293e+00,5.679077231732437316e-03
9.567306730673067250e+00,5.676506355915240422e-03
9.567706770677068207e+00,5.673936058635077780e-03
9.568106810681067387e+00,5.671366339891962399e-03
9.568506850685068343e+00,5.668797199685869995e-03
9.568906890689069300e+00,5.666228638016813576e-03
9.569306930693070257e+00,5.663660654884790542e-03
9.569706970697069437e+00,5.661093250289814770e-03
9.570107010701070394e+00,5.658526424231862841e-03
9.570507050705071350e+00,5.655960176710945163e-03
9.570907090709070530e+00,5.653394507727073880e-03
9.571307130713071487e+00,5.650829417280226440e-03
9.571707170717072444e+00,5.648264905370414118e-03
9.572107210721071624e+00,5.645700971997648192e-03
9.572507250725072581e+00,5.643137617161906976e-03
9.572907290729073537e+00,5.640574840863198276e-03
9.573307330733072718e+00,5.638012643101536839e-03
9.573707370737073674e+00,5.635451023876899244e-03
9.574107410741074631e+00,5.632889983189295902e-03
9.574507450745073811e+00,5.630329521038740688e-03
9.574907490749074768e+00,5.627769637425207583e-03
9.575307530753075724e+00,5.625210332348710464e-03
9.575707570757074905e+00,5.622651605809258872e-03
9.576107610761075861e+00,5.620093457806829389e-03
9.576507650765076818e+00,5.617535888341436759e-03
9.576907690769075998e+00,5.614978897413089656e-03
9.577307730773076955e+00,5.612422485021766397e-03
9.577707770777077911e+00,5.609866651167479991e-03
9.578107810781078868e+00,5.607311395850226969e-03
9.578507850785078048e+00,5.604756719070019474e-03
9.578907890789079005e+00,5.602202620826835823e-03
9.579307930793079962e+00,5.599649101120688158e-03
9.579707970797079142e+00,5.597096159951585152e-03
9.580108010801080098e+00,5.594543797319506857e-03
9.580508050805081055e+00,5.591992013224462814e-03
9.580908090809080235e+00,5.589440807666466900e-03
9.581308130813081192e+00,5.586890180645492227e-03
9.581708170817082149e+00,5.584340132161555274e-03
9.582108210821083105e+00,5.581790662214650839e-03
9.582508250825082285e+00,5.579241770804793665e-03
9.582908290829083242e+00,5.576693457931959468e-03
9.583308330833084199e+00,5.574145723596161256e-03
9.583708370837083379e+00,5.571598567797408572e-03
9.584108410841084336e+00,5.569051990535679730e-03
9.584508450845085292e+00,5.566505991810985141e-03
9.584908490849084473e+00,5.563960571623338680e-03
9.585308530853085429e+00,5.561415729972714328e-03
9.585708570857086386e+00,5.558871466859125962e-03
9.586108610861085566e+00,5.556327782282583123e-03
9.586508650865086523e+00,5.553784676243064128e-03
9.586908690869087479e+00,5.551242148740579384e-03
9.587308730873086660e+00,5.548700199775141034e-03
9.587708770877087616e+00,5.546158829346727395e-03
9.588108810881088573e+00,5.543618037455348008e-03
9.588508850885087753e+00,5.541077824101015015e-03
9.588908890889088710e+00,5.538538189283705865e-03
9.589308930893089666e+00,5.535999133003430966e-03
9.589708970897088847e+00,5.533460655260202463e-03
9.590109010901089803e+00,5.530922756053997802e-03
9.590509050905090760e+00,5.528385435384828260e-03
9.590909090909091717e+00,5.525848693252694704e-03
9.591309130913090897e+00,5.523312529657606676e-03
9.591709170917091853e+00,5.520776944599541623e-03
9.592109210921092810e+00,5.518241938078512557e-03
9.592509250925091990e+00,5.515707510094527283e-03
9.592909290929092947e+00,5.513173660647569321e-03
9.593309330933093904e+00,5.510640389737643009e-03
9.593709370937093084e+00,5.508107697364763959e-03
9.594109410941094040e+00,5.505575583528910487e-03
9.594509450945094997e+00,5.503044048230089531e-03
9.594909490949094177e+00,5.500513091468316705e-03
9.595309530953095134e+00,5.497982713243566855e-03
9.595709570957096091e+00,5.495452913555850388e-03
9.596109610961097047e+00,5.492923692405171643e-03
9.596509650965096228e+00,5.490395049791536690e-03
9.596909690969097184e+00,5.487866985714926447e-03
9.597309730973098141e+00,5.485339500175350456e-03
9.597709770977097321e+00,5.482812593172821727e-03
9.598109810981098278e+00,5.480286264707316841e-03
9.598509850985099234e+00,5.477760514778846207e-03
9.598909890989098415e+00,5.475235343387421967e-03
9.599309930993099371e+00,5.472710750533021570e-03
9.599709970997100328e+00,5.470186736215656292e-03
9.600110011001099508e+00,5.467663300435336542e-03
9.600510051005100465e+00,5.465140443192040634e-03
9.600910091009101421e+00,5.462618164485779845e-03
9.601310131013100602e+00,5.460096464316565451e-03
9.601710171017101558e+00,5.457575342684374900e-03
9.602110211021102515e+00,5.455054799589219468e-03
9.602510251025101695e+00,5.452534835031109563e-03
9.602910291029102652e+00,5.450015449010023501e-03
9.603310331033103608e+00,5.447496641525972558e-03
9.603710371037102789e+00,5.444978412578968009e-03
9.604110411041103745e+00,5.442460762168987304e-03
9.604510451045104702e+00,5.439943690296041717e-03
9.604910491049105659e+00,5.437427196960129515e-03
9.605310531053104839e+00,5.434911282161264574e-03
9.605710571057105795e+00,5.432395945899422610e-03
9.606110611061106752e+00,5.429881188174616631e-03
9.606510651065105932e+00,5.427367008986857047e-03
9.606910691069106889e+00,5.424853408336120439e-03
9.607310731073107846e+00,5.422340386222419817e-03
9.607710771077107026e+00,5.419827942645763855e-03
9.608110811081107983e+00,5.417316077606132603e-03
9.608510851085108939e+00,5.414804791103536470e-03
9.608910891089109896e+00,5.412294083137973721e-03
9.609310931093109076e+00,5.409783953709459102e-03
9.609710971097110033e+00,5.407274402817967458e-03
9.610111011101110989e+00,5.404765430463510933e-03
9.610511051105110170e+00,5.402257036646099936e-03
9.610911091109111126e+00,5.399749221365712781e-03
9.611311131113112083e+00,5.397241984622360746e-03
9.611711171117111263e+00,5.394735326416055105e-03
9.612111211121112220e+00,5.392229246746773307e-03
9.612511251125113176e+00,5.389723745614525760e-03
9.612911291129112357e+00,5.387218823019326343e-03
9.613311331133113313e+00,5.384714478961148167e-03
9.613711371137114270e+00,5.382210713440006844e-03
9.614111411141113450e+00,5.379707526455910181e-03
9.614511451145114407e+00,5.377204918008837362e-03
9.614911491149115363e+00,5.374702888098800528e-03
9.615311531153114544e+00,5.372201436725810089e-03
9.615711571157115500e+00,5.369700563889842626e-03
9.616111611161116457e+00,5.367200269590910282e-03
9.616511651165115637e+00,5.364700553829023465e-03
9.616911691169116594e+00,5.362201416604161358e-03
9.617311731173117550e+00,5.359702857916333503e-03
9.617711771177118507e+00,5.357204877765540767e-03
9.618111811181117687e+00,5.354707476151795292e-03
9.618511851185118644e+00,5.352210653075071926e-03
9.618911891189119601e+00,5.349714408535384547e-03
9.619311931193118781e+00,5.347218742532742694e-03
9.619711971197119738e+00,5.344723655067123817e-03
9.620112011201120694e+00,5.342229146138542661e-03
9.620512051205119874e+00,5.339735215747005298e-03
9.620912091209120831e+00,5.337241863892492645e-03
9.621312131213121788e+00,5.334749090575014244e-03
9.621712171217122744e+00,5.332256895794571828e-03
9.622112211221121925e+00,5.329765279551174940e-03
9.622512251225122881e+00,5.327274241844801028e-03
9.622912291229123838e+00,5.324783782675463102e-03
9.623312331233123018e+00,5.322293902043171571e-03
9.623712371237123975e+00,5.319804599947903015e-03
9.624112411241124931e+00,5.317315876389670445e-03
9.624512451245124112e+00,5.314827731368482536e-03
9.624912491249125068e+00,5.312340164884318469e-03
9.625312531253126025e+00,5.309853176937190389e-03
9.625712571257125205e+00,5.307366767527107836e-03
9.626112611261126162e+00,5.304880936654050860e-03
9.626512651265127118e+00,5.302395684318026402e-03
9.626912691269126299e+00,5.299911010519049205e-03
9.627312731273127255e+00,5.297426915257095852e-03
9.627712771277128212e+00,5.294943398532176750e-03
9.628112811281127392e+00,5.292460460344304042e-03
9.628512851285128349e+00,5.289978100693455178e-03
9.628912891289129306e+00,5.287496319579642300e-03
9.629312931293128486e+00,5.285015117002874081e-03
9.629712971297129442e+00,5.282534492963130573e-03
9.630113011301130399e+00,5.280054447460421317e-03
9.630513051305129579e+00,5.277574980494757588e-03
9.630913091309130536e+00,5.275096092066119437e-03
9.631313131313131493e+00,5.272617782174515537e-03
9.631713171317132449e+00,5.270140050819945889e-03
9.632113211321131629e+00,5.267662898002421767e-03
9.632513251325132586e+00,5.265186323721923224e-03
9.632913291329133543e+00,5.262710327978458932e-03
9.633313331333132723e+00,5.260234910772041902e-03
9.633713371337133680e+00,5.257760072102646114e-03
9.634113411341134636e+00,5.255285811970287178e-03
9.634513451345133817e+00,5.252812130374974638e-03
9.634913491349134773e+00,5.250339027316684205e-03
9.635313531353135730e+00,5.247866502795428892e-03
9.635713571357136686e+00,5.245394556811210432e-03
9.636113611361135867e+00,5.242923189364036632e-03
9.636513651365136823e+00,5.240452400453886675e-03
9.636913691369137780e+00,5.237982190080772704e-03
9.637313731373136960e+00,5.235512558244704261e-03
9.637713771377137917e+00,5.233043504945658793e-03
9.638113811381138873e+00,5.230575030183650179e-03
9.638513851385138054e+00,5.228107133958684490e-03
9.638913891389139010e+00,5.225639816270746113e-03
9.639313931393139967e+00,5.223173077119840253e-03
9.639713971397139147e+00,5.220706916505980788e-03
9.640114011401140104e+00,5.218241334429146901e-03
9.640514051405141061e+00,5.215776330889346397e-03
9.640914091409140241e+00,5.213311905886592289e-03
9.641314131413141197e+00,5.210848059420862023e-03
9.641714171417142154e+00,5.208384791492166876e-03
9.642114211421141334e+00,5.205922102100518124e-03
9.642514251425142291e+00,5.203459991245892348e-03
9.642914291429143248e+00,5.200998458928300823e-03
9.643314331433142428e+00,5.198537505147756560e-03
9.643714371437143384e+00,5.196077129904236140e-03
9.644114411441144341e+00,5.193617333197751706e-03
9.644514451445145298e+00,5.191158115028302392e-03
9.644914491449144478e+00,5.188699475395896002e-03
9.645314531453145435e+00,5.186241414300516057e-03
9.645714571457146391e+00,5.183783931742170364e-03
9.646114611461145572e+00,5.181327027720869331e-03
9.646514651465146528e+00,5.178870702236594743e-03
9.646914691469147485e+00,5.176414955289353539e-03
9.647314731473146665e+00,5.173959786879158730e-03
9.647714771477147622e+00,5.171505197005988631e-03
9.648114811481148578e+00,5.169051185669851917e-03
9.648514851485149535e+00,5.166597752870751188e-03
9.648914891489148715e+00,5.164144898608695987e-03
9.649314931493149672e+00,5.161692622883664629e-03
9.649714971497150628e+00,5.159240925695668389e-03
9.650115011501149809e+00,5.156789807044718545e-03
9.650515051505150765e+00,5.154339266930792543e-03
9.650915091509151722e+00,5.151889305353901660e-03
9.651315131513150902e+00,5.149439922314055437e-03
9.651715171517151859e+00,5.146991117811234792e-03
9.652115211521152816e+00,5.144542891845448399e-03
9.652515251525151996e+00,5.142095244416707532e-03
9.652915291529152952e+00,5.139648175524991376e-03
9.653315331533153909e+00,5.137201685170309472e-03
9.653715371537153089e+00,5.134755773352673094e-03
9.654115411541154046e+00,5.132310440072061428e-03
9.654515451545155003e+00,5.129865685328485747e-03
9.654915491549154183e+00,5.127421509121954726e-03
9.655315531553155139e+00,5.124977911452448416e-03
9.655715571557156096e+00,5.122534892319975490e-03
9.656115611561155276e+00,5.120092451724550693e-03
9.656515651565156233e+00,5.117650589666148872e-03
9.656915691569157190e+00,5.115209306144781302e-03
9.657315731573156370e+00,5.112768601160460127e-03
9.657715771577157327e+00,5.110328474713163663e-03
9.658115811581158283e+00,5.107888926802901450e-03
9.658515851585159240e+00,5.105449957429674356e-03
9.658915891589158420e+00,5.103011566593492788e-03
9.659315931593159377e+00,5.100573754294335065e-03
9.659715971597160333e+00,5.098136520532214194e-03
9.660116011601159514e+00,5.095699865307137116e-03
9.660516051605160470e+00,5.093263788619085616e-03
9.660916091609161427e+00,5.090828290468068368e-03
9.661316131613160607e+00,5.088393370854096646e-03
9.661716171617161564e+00,5.085959029777148768e-03
9.662116211621162520e+00,5.083525267237236876e-03
9.662516251625163477e+00,5.081092083234358368e-03
9.662916291629162657e+00,5.078659477768527122e-03
9.663316331633163614e+00,5.076227450839719720e-03
9.663716371637164571e+00,5.073796002447947436e-03
9.664116411641163751e+00,5.071365132593219811e-03
9.664516451645164707e+00,5.068934841275517765e-03
9.664916491649165664e+00,5.066505128494849970e-03
9.665316531653164844e+00,5.064075994251227703e-03
9.665716571657165801e+00,5.061647438544630145e-03
9.666116611661166758e+00,5.059219461375066840e-03
9.666516651665165938e+00,5.056792062742549929e-03
9.666916691669166894e+00,5.054365242647056861e-03
9.667316731673167851e+00,5.051939001088598911e-03
9.667716771677167031e+00,5.049513338067186489e-03
9.668116811681167988e+00,5.047088253582797911e-03
9.668516851685168945e+00,5.044663747635445318e-03
9.668916891689168125e+00,5.042239820225138253e-03
9.669316931693169082e+00,5.039816471351854163e-03
9.669716971697170038e+00,5.037393701015606060e-03
9.670117011701169218e+00,5.034971509216403483e-03
9.670517051705170175e+00,5.032549895954224750e-03
9.670917091709171132e+00,5.030128861229081136e-03
9.671317131713172088e+00,5.027708405040973508e-03
9.671717171717171269e+00,5.025288527389910540e-03
9.672117211721172225e+00,5.022869228275872282e-03
9.672517251725173182e+00,5.020450507698868275e-03
9.672917291729172362e+00,5.018032365658909796e-03
9.673317331733173319e+00,5.015614802155976028e-03
9.673717371737174275e+00,5.013197817190077378e-03
9.674117411741173456e+00,5.010781410761224255e-03
9.674517451745174412e+00,5.008365582869395843e-03
9.674917491749175369e+00,5.005950333514601683e-03
9.675317531753176326e+00,5.003535662696842641e-03
9.675717571757175506e+00,5.001121570416129994e-03
9.676117611761176462e+00,4.998708056672440322e-03
9.676517651765177419e+00,4.996295121465786637e-03
9.676917691769176599e+00,4.993882764796177612e-03
9.677317731773177556e+00,4.991470986663594164e-03
9.677717771777178513e+00,4.989059787068044968e-03
9.678117811781177693e+00,4.986649166009542167e-03
9.678517851785178649e+00,4.984239123488062341e-03
9.678917891789179606e+00,4.981829659503618501e-03
9.679317931793178786e+00,4.979420774056219322e-03
9.679717971797179743e+00,4.977012467145844853e-03
9.680118011801180700e+00,4.974604738772504635e-03
9.680518051805179880e+00,4.972197588936211679e-03
9.680918091809180837e+00,4.969791017636941699e-03
9.681318131813181793e+00,4.967385024874707705e-03
9.681718171817180973e+00,4.964979610649518371e-03
9.682118211821181930e+00,4.962574774961353748e-03
9.682518251825182887e+00,4.960170517810225110e-03
9.682918291829182067e+00,4.957766839196140266e-03
9.683318331833183024e+00,4.955363739119080131e-03
9.683718371837183980e+00,4.952961217579055116e-03
9.684118411841183161e+00,4.950559274576075627e-03
9.684518451845184117e+00,4.948157910110121717e-03
9.684918491849185074e+00,4.945757124181201191e-03
9.685318531853186030e+00,4.943356916789315783e-03
9.685718571857185211e+00,4.940957287934477637e-03
9.686118611861186167e+00,4.938558237616661600e-03
9.686518651865187124e+00,4.936159765835881549e-03
9.686918691869186304e+00,4.933761872592147026e-03
9.687318731873187261e+00,4.931364557885437212e-03
9.687718771877188217e+00,4.928967821715760783e-03
9.688118811881187398e+00,4.926571664083130749e-03
9.688518851885188354e+00,4.924176084987526292e-03
9.688918891889189311e+00,4.921781084428956954e-03
9.689318931893190268e+00,4.919386662407421000e-03
9.689718971897189448e+00,4.916992818922930573e-03
9.690119011901190405e+00,4.914599553975464857e-03
9.690519051905191361e+00,4.912206867565035127e-03
9.690919091909190541e+00,4.909814759691649190e-03
9.691319131913191498e+00,4.907423230355288830e-03
9.691719171917192455e+00,4.905032279555962722e-03
9.692119211921191635e+00,4.902641907293683876e-03
9.692519251925192592e+00,4.900252113568427138e-03
9.692919291929193548e+00,4.897862898380206387e-03
9.693319331933192728e+00,4.895474261729030295e-03
9.693719371937193685e+00,4.893086203614879781e-03
9.694119411941194642e+00,4.890698724037763519e-03
9.694519451945193822e+00,4.888311822997693651e-03
9.694919491949194779e+00,4.885925500494646759e-03
9.695319531953195735e+00,4.883539756528635853e-03
9.695719571957194916e+00,4.881154591099670474e-03
9.696119611961195872e+00,4.878770004207729806e-03
9.696519651965196829e+00,4.876385995852822522e-03
9.696919691969196009e+00,4.874002566034962500e-03
9.697319731973196966e+00,4.871619714754125453e-03
9.697719771977197922e+00,4.869237442010324393e-03
9.698119811981198879e+00,4.866855747803557584e-03
9.698519851985198059e+00,4.864474632133836303e-03
9.698919891989199016e+00,4.862094095001140599e-03
9.699319931993199972e+00,4.859714136405479147e-03
9.699719971997199153e+00,4.857334756346863222e-03
9.700120012001200109e+00,4.854955954825272008e-03
9.700520052005201066e+00,4.852577731840714177e-03
9.700920092009200246e+00,4.850200087393203609e-03
9.701320132013201203e+00,4.847823021482717751e-03
9.701720172017202160e+00,4.845446534109265277e-03
9.702120212021203116e+00,4.843070625272847922e-03
9.702520252025202296e+00,4.840695294973476961e-03
9.702920292029203253e+00,4.838320543211129844e-03
9.703320332033204210e+00,4.835946369985817846e-03
9.703720372037203390e+00,4.833572775297550507e-03
9.704120412041204347e+00,4.831199759146308746e-03
9.704520452045205303e+00,4.828827321532102104e-03
9.704920492049204483e+00,4.826455462454940989e-03
9.705320532053205440e+00,4.824084181914802850e-03
9.705720572057206397e+00,4.821713479911700698e-03
9.706120612061205577e+00,4.819343356445644072e-03
9.706520652065206534e+00,4.816973811516611290e-03
9.706920692069207490e+00,4.814604845124613626e-03
9.707320732073206671e+00,4.812236457269662357e-03
9.707720772077207627e+00,4.809868647951734064e-03
9.708120812081208584e+00,4.807501417170842624e-03
9.708520852085207764e+00,4.805134764926995844e-03
9.708920892089208721e+00,4.802768691220172040e-03
9.709320932093209677e+00,4.800403196050385089e-03
9.709720972097208858e+00,4.798038279417641931e-03
9.710121012101209814e+00,4.795673941321924351e-03
9.710521052105210771e+00,4.793310181763241890e-03
9.710921092109211727e+00,4.790947000741592812e-03
9.711321132113210908e+00,4.788584398256990997e-03
9.711721172117211864e+00,4.786222374309413025e-03
9.712121212121212821e+00,4.783860928898870171e-03
9.712521252125212001e+00,4.781500062025372845e-03
9.712921292129212958e+00,4.779139773688900229e-03
9.713321332133213915e+00,4.776780063889462732e-03
9.713721372137213095e+00,4.774420932627068161e-03
9.714121412141214051e+00,4.772062379901700901e-03
9.714521452145215008e+00,4.769704405713367894e-03
9.714921492149214188e+00,4.767347010062079546e-03
9.715321532153215145e+00,4.764990192947815908e-03
9.715721572157216102e+00,4.762633954370588257e-03
9.716121612161217058e+00,4.760278294330394858e-03
9.716521652165216238e+00,4.757923212827246985e-03
9.716921692169217195e+00,4.755568709861122956e-03
9.717321732173218152e+00,4.753214785432034913e-03
9.717721772177217332e+00,4.750861439539991529e-03
9.718121812181218289e+00,4.748508672184972856e-03
9.718521852185219245e+00,4.746156483366988435e-03
9.718921892189218426e+00,4.743804873086050408e-03
9.719321932193219382e+00,4.741453841342136225e-03
9.719721972197220339e+00,4.739103388135258027e-03
9.720122012201219519e+00,4.736753513465424489e-03
9.720522052205220476e+00,4.734404217332615662e-03
9.720922092209221432e+00,4.732055499736841087e-03
9.721322132213220613e+00,4.729707360678112905e-03
9.721722172217221569e+00,4.727359800156408567e-03
9.722122212221222526e+00,4.725012818171739348e-03
9.722522252225221706e+00,4.722666414724115656e-03
9.722922292229222663e+00,4.720320589813516675e-03
9.723322332233223619e+00,4.717975343439952812e-03
9.723722372237222800e+00,4.715630675603434477e-03
9.724122412241223756e+00,4.713286586303939985e-03
9.724522452245224713e+00,4.710943075541480611e-03
9.724922492249225670e+00,4.708600143316055489e-03
9.725322532253224850e+00,4.706257789627676762e-03
9.725722572257225806e+00,4.703916014476321877e-03
9.726122612261226763e+00,4.701574817862002979e-03
9.726522652265225943e+00,4.699234199784727874e-03
9.726922692269226900e+00,4.696894160244479213e-03
9.727322732273227857e+00,4.694554699241263937e-03
9.727722772277227037e+00,4.692215816775095055e-03
9.728122812281227993e+00,4.689877512845950017e-03
9.728522852285228950e+00,4.687539787453840097e-03
9.728922892289229907e+00,4.685202640598765296e-03
9.729322932293229087e+00,4.682866072280736022e-03
9.729722972297230044e+00,4.680530082499730592e-03
9.730123012301231000e+00,4.678194671255761147e-03
9.730523052305230181e+00,4.675859838548836363e-03
9.730923092309231137e+00,4.673525584378936289e-03
9.731323132313232094e+00,4.671191908746071333e-03
9.731723172317231274e+00,4.668858811650251905e-03
9.732123212321232231e+00,4.666526293091456321e-03
9.732523252325233187e+00,4.664194353069695854e-03
9.732923292329232368e+00,4.661862991584980916e-03
9.733323332333233324e+00,4.659532208637290687e-03
9.733723372337234281e+00,4.657202004226634710e-03
9.734123412341233461e+00,4.654872378353025128e-03
9.734523452345234418e+00,4.652543331016439389e-03
9.734923492349235374e+00,4.650214862216889636e-03
9.735323532353234555e+00,4.647886971954383675e-03
9.735723572357235511e+00,4.645559660228904160e-03
9.736123612361236468e+00,4.643232927040458029e-03
9.736523652365235648e+00,4.640906772389057425e-03
9.736923692369236605e+00,4.638581196274681531e-03
9.737323732373237561e+00,4.636256198697340757e-03
9.737723772377238518e+00,4.633931779657034233e-03
9.738123812381237698e+00,4.631607939153774972e-03
9.738523852385238655e+00,4.629284677187538687e-03
9.738923892389239612e+00,4.626961993758337520e-03
9.739323932393238792e+00,4.624639888866181880e-03
9.739723972397239748e+00,4.622318362511050084e-03
9.740124012401240705e+00,4.619997414692954274e-03
9.740524052405239885e+00,4.617677045411903991e-03
9.740924092409240842e+00,4.615357254667877551e-03
9.741324132413241799e+00,4.613038042460885363e-03
9.741724172417242755e+00,4.610719408790930028e-03
9.742124212421241936e+00,4.608401353658018486e-03
9.742524252425242892e+00,4.606083877062132521e-03
