logMstll,integral
9.092859285928593494e+00,9.744779916328381517e-03
9.093259325932592674e+00,9.741385305806267436e-03
9.093659365936593630e+00,9.737991280169106326e-03
9.094059405940594587e+00,9.734597839416917267e-03
9.094459445944593767e+00,9.731204983549715873e-03
9.094859485948594724e+00,9.727812712567470918e-03
9.095259525952595681e+00,9.724421026470194546e-03
9.095659565956594861e+00,9.721029925257907572e-03
9.096059605960595817e+00,9.717639408930573569e-03
9.096459645964596774e+00,9.714249477488209883e-03
9.096859685968595954e+00,9.710860130930833861e-03
9.097259725972596911e+00,9.707471369258417748e-03
9.097659765976597868e+00,9.704083192470968483e-03
9.098059805980598824e+00,9.700695600568489535e-03
9.098459845984598005e+00,9.697308593550999986e-03
9.098859885988598961e+00,9.693922171418466877e-03
9.099259925992599918e+00,9.690536334170900615e-03
9.099659965996599098e+00,9.687151081808323752e-03
9.100060006000600055e+00,9.683766414330701594e-03
9.100460046004601011e+00,9.680382331738053223e-03
9.100860086008600192e+00,9.676998834030387311e-03
9.101260126012601148e+00,9.673615921207681309e-03
9.101660166016602105e+00,9.670233593269943889e-03
9.102060206020601285e+00,9.666851850217194134e-03
9.102460246024602242e+00,9.663470692049399083e-03
9.102860286028603198e+00,9.660090118766574349e-03
9.103260326032604155e+00,9.656710130368723402e-03
9.103660366036603335e+00,9.653330726855854915e-03
9.104060406040604292e+00,9.649951908227949807e-03
9.104460446044605249e+00,9.646573674485008076e-03
9.104860486048604429e+00,9.643196025627054010e-03
9.105260526052605385e+00,9.639818961654059853e-03
9.105660566056606342e+00,9.636442482566034279e-03
9.106060606060605522e+00,9.633066588362992899e-03
9.106460646064606479e+00,9.629691279044913163e-03
9.106860686068607436e+00,9.626316554611802009e-03
9.107260726072606616e+00,9.622942415063673316e-03
9.107660766076607572e+00,9.619568860400504531e-03
9.108060806080608529e+00,9.616195890622306064e-03
9.108460846084607709e+00,9.612823505729093526e-03
9.108860886088608666e+00,9.609451705720837428e-03
9.109260926092609623e+00,9.606080490597551647e-03
9.109660966096608803e+00,9.602709860359253530e-03
9.110061006100609760e+00,9.599339815005910118e-03
9.110461046104610716e+00,9.595970354537540492e-03
9.110861086108611673e+00,9.592601478954139449e-03
9.111261126112610853e+00,9.589233188255726070e-03
9.111661166116611810e+00,9.585865482442267396e-03
9.112061206120612766e+00,9.582498361513779039e-03
9.112461246124611947e+00,9.579131825470278347e-03
9.112861286128612903e+00,9.575765874311734094e-03
9.113261326132613860e+00,9.572400508038160158e-03
9.113661366136613040e+00,9.569035726649573886e-03
9.114061406140613997e+00,9.565671530145942320e-03
9.114461446144614953e+00,9.562307918527282805e-03
9.114861486148614134e+00,9.558944891793609219e-03
9.115261526152615090e+00,9.555582449944890339e-03
9.115661566156616047e+00,9.552220592981145245e-03
9.116061606160617004e+00,9.548859320902366998e-03
9.116461646164616184e+00,9.545498633708578151e-03
9.116861686168617140e+00,9.542138531399747478e-03
9.117261726172618097e+00,9.538779013975881918e-03
9.117661766176617277e+00,9.535420081437007492e-03
9.118061806180618234e+00,9.532061733783087770e-03
9.118461846184619191e+00,9.528703971014138366e-03
9.118861886188618371e+00,9.525346793130176626e-03
9.119261926192619327e+00,9.521990200131171325e-03
9.119661966196620284e+00,9.518634192017136342e-03
9.120062006200619464e+00,9.515278768788085553e-03
9.120462046204620421e+00,9.511923930443991204e-03
9.120862086208621378e+00,9.508569676984870642e-03
9.121262126212620558e+00,9.505216008410736009e-03
9.121662166216621515e+00,9.501862924721556081e-03
9.122062206220622471e+00,9.498510425917346470e-03
9.122462246224621651e+00,9.495158511998124523e-03
9.122862286228622608e+00,9.491807182963860751e-03
9.123262326232623565e+00,9.488456438814563826e-03
9.123662366236622745e+00,9.485106279550254565e-03
9.124062406240623702e+00,9.481756705170901744e-03
9.124462446244624658e+00,9.478407715676522710e-03
9.124862486248625615e+00,9.475059311067112258e-03
9.125262526252624795e+00,9.471711491342686001e-03
9.125662566256625752e+00,9.468364256503221388e-03
9.126062606260626708e+00,9.465017606548721887e-03
9.126462646264625889e+00,9.461671541479211786e-03
9.126862686268626845e+00,9.458326061294656389e-03
9.127262726272627802e+00,9.454981165995073045e-03
9.127662766276626982e+00,9.451636855580475630e-03
9.128062806280627939e+00,9.448293130050834654e-03
9.128462846284628895e+00,9.444949989406165730e-03
9.128862886288628076e+00,9.441607433646479267e-03
9.129262926292629032e+00,9.438265462771752712e-03
9.129662966296629989e+00,9.434924076781996474e-03
9.130063006300630946e+00,9.431583275677210554e-03
9.130463046304630126e+00,9.428243059457412298e-03
9.130863086308631082e+00,9.424903428122568746e-03
9.131263126312632039e+00,9.421564381672697247e-03
9.131663166316631219e+00,9.418225920107809943e-03
9.132063206320632176e+00,9.414888043427880812e-03
9.132463246324633133e+00,9.411550751632921999e-03
9.132863286328632313e+00,9.408214044722949115e-03
9.133263326332633270e+00,9.404877922697934406e-03
9.133663366336634226e+00,9.401542385557890014e-03
9.134063406340633406e+00,9.398207433302829816e-03
9.134463446344634363e+00,9.394873065932726058e-03
9.134863486348635320e+00,9.391539283447594352e-03
9.135263526352634500e+00,9.388206085847450311e-03
9.135663566356635457e+00,9.384873473132260974e-03
9.136063606360636413e+00,9.381541445302041954e-03
9.136463646364635593e+00,9.378210002356810598e-03
9.136863686368636550e+00,9.374879144296532213e-03
9.137263726372637507e+00,9.371548871121229349e-03
9.137663766376638463e+00,9.368219182830895067e-03
9.138063806380637644e+00,9.364890079425548450e-03
9.138463846384638600e+00,9.361561560905156537e-03
9.138863886388639557e+00,9.358233627269736676e-03
9.139263926392638737e+00,9.354906278519302745e-03
9.139663966396639694e+00,9.351579514653825254e-03
9.140064006400640650e+00,9.348253335673316344e-03
9.140464046404639831e+00,9.344927741577796834e-03
9.140864086408640787e+00,9.341602732367232029e-03
9.141264126412641744e+00,9.338278308041637540e-03
9.141664166416640924e+00,9.334954468601032451e-03
9.142064206420641881e+00,9.331631214045380332e-03
9.142464246424642837e+00,9.328308544374700265e-03
9.142864286428643794e+00,9.324986459588990514e-03
9.143264326432642974e+00,9.321664959688268429e-03
9.143664366436643931e+00,9.318344044672502782e-03
9.144064406440644888e+00,9.315023714541709188e-03
9.144464446444644068e+00,9.311703969295899788e-03
9.144864486448645025e+00,9.308384808935045093e-03
9.145264526452645981e+00,9.305066233459162450e-03
9.145664566456645161e+00,9.301748242868265737e-03
9.146064606460646118e+00,9.298430837162328932e-03
9.146464646464647075e+00,9.295114016341360710e-03
9.146864686468646255e+00,9.291797780405378418e-03
9.147264726472647212e+00,9.288482129354350830e-03
9.147664766476648168e+00,9.285167063188297029e-03
9.148064806480647349e+00,9.281852581907227423e-03
9.148464846484648305e+00,9.278538685511114256e-03
9.148864886488649262e+00,9.275225373999971407e-03
9.149264926492648442e+00,9.271912647373816221e-03
9.149664966496649399e+00,9.268600505632617476e-03
9.150065006500650355e+00,9.265288948776387312e-03
9.150465046504651312e+00,9.261977976805132670e-03
9.150865086508650492e+00,9.258667589718862223e-03
9.151265126512651449e+00,9.255357787517548215e-03
9.151665166516652405e+00,9.252048570201204525e-03
9.152065206520651586e+00,9.248739937769846764e-03
9.152465246524652542e+00,9.245431890223443708e-03
9.152865286528653499e+00,9.242124427562014438e-03
9.153265326532652679e+00,9.238817549785569364e-03
9.153665366536653636e+00,9.235511256894082463e-03
9.154065406540654593e+00,9.232205548887565880e-03
9.154465446544653773e+00,9.228900425766036961e-03
9.154865486548654729e+00,9.225595887529461012e-03
9.155265526552655686e+00,9.222291934177857115e-03
9.155665566556654866e+00,9.218988565711239147e-03
9.156065606560655823e+00,9.215685782129581088e-03
9.156465646564656780e+00,9.212383583432891612e-03
9.156865686568657736e+00,9.209081969621172453e-03
9.157265726572656916e+00,9.205780940694437489e-03
9.157665766576657873e+00,9.202480496652662434e-03
9.158065806580658830e+00,9.199180637495855961e-03
9.158465846584658010e+00,9.195881363224038887e-03
9.158865886588658967e+00,9.192582673837174784e-03
9.159265926592659923e+00,9.189284569335282732e-03
9.159665966596659104e+00,9.185987049718378344e-03
9.160066006600660060e+00,9.182690114986428662e-03
9.160466046604661017e+00,9.179393765139451031e-03
9.160866086608660197e+00,9.176098000177454125e-03
9.161266126612661154e+00,9.172802820100420598e-03
9.161666166616662110e+00,9.169508224908355654e-03
9.162066206620661291e+00,9.166214214601276639e-03
9.162466246624662247e+00,9.162920789179155798e-03
9.162866286628663204e+00,9.159627948642003539e-03
9.163266326632662384e+00,9.156335692989835476e-03
9.163666366636663341e+00,9.153044022222629056e-03
9.164066406640664297e+00,9.149752936340389484e-03
9.164466446644665254e+00,9.146462435343123698e-03
9.164866486648664434e+00,9.143172519230843842e-03
9.165266526652665391e+00,9.139883188003516956e-03
9.165666566656666348e+00,9.136594441661165591e-03
9.166066606660665528e+00,9.133306280203796687e-03
9.166466646664666484e+00,9.130018703631385957e-03
9.166866686668667441e+00,9.126731711943945544e-03
9.167266726672666621e+00,9.123445305141489325e-03
9.167666766676667578e+00,9.120159483223994751e-03
9.168066806680668535e+00,9.116874246191467024e-03
9.168466846684667715e+00,9.113589594043926961e-03
9.168866886688668671e+00,9.110305526781341603e-03
9.169266926692669628e+00,9.107022044403728298e-03
9.169666966696670585e+00,9.103739146911088778e-03
9.170067006700669765e+00,9.100456834303431719e-03
9.170467046704670722e+00,9.097175106580731099e-03
9.170867086708671678e+00,9.093893963743002531e-03
9.171267126712670859e+00,9.090613405790259893e-03
9.171667166716671815e+00,9.087333432722473694e-03
9.172067206720672772e+00,9.084054044539659548e-03
9.172467246724671952e+00,9.080775241241829596e-03
9.172867286728672909e+00,9.077497022828957818e-03
9.173267326732673865e+00,9.074219389301054622e-03
9.173667366736673046e+00,9.070942340658139091e-03
9.174067406740674002e+00,9.067665876900180000e-03
9.174467446744674959e+00,9.064389998027192960e-03
9.174867486748674139e+00,9.061114704039191850e-03
9.175267526752675096e+00,9.057839994936143710e-03
9.175667566756676052e+00,9.054565870718067622e-03
9.176067606760675233e+00,9.051292331384980933e-03
9.176467646764676189e+00,9.048019376936845479e-03
9.176867686768677146e+00,9.044747007373687281e-03
9.177267726772678103e+00,9.041475222695497665e-03
9.177667766776677283e+00,9.038204022902292245e-03
9.178067806780678239e+00,9.034933407994043264e-03
9.178467846784679196e+00,9.031663377970768070e-03
9.178867886788678376e+00,9.028393932832475335e-03
9.179267926792679333e+00,9.025125072579142510e-03
9.179667966796680290e+00,9.021856797210778267e-03
9.180068006800679470e+00,9.018589106727399954e-03
9.180468046804680426e+00,9.015322001128979815e-03
9.180868086808681383e+00,9.012055480415531727e-03
9.181268126812680563e+00,9.008789544587066100e-03
9.181668166816681520e+00,9.005524193643558648e-03
9.182068206820682477e+00,9.002259427585021512e-03
9.182468246824683433e+00,8.998995246411458163e-03
9.182868286828682614e+00,8.995731650122875539e-03
9.183268326832683570e+00,8.992468638719254559e-03
9.183668366836684527e+00,8.989206212200602161e-03
9.184068406840683707e+00,8.985944370566935693e-03
9.184468446844684664e+00,8.982683113818227399e-03
9.184868486848685620e+00,8.979422441954489423e-03
9.185268526852684801e+00,8.976162354975735641e-03
9.185668566856685757e+00,8.972902852881940033e-03
9.186068606860686714e+00,8.969643935673116478e-03
9.186468646864685894e+00,8.966385603349275382e-03
9.186868686868686851e+00,8.963127855910392461e-03
9.187268726872687807e+00,8.959870693356481591e-03
9.187668766876686988e+00,8.956614115687554917e-03
9.188068806880687944e+00,8.953358122903584682e-03
9.188468846884688901e+00,8.950102715004586498e-03
9.188868886888688081e+00,8.946847891990575979e-03
9.189268926892689038e+00,8.943593653861521900e-03
9.189668966896689994e+00,8.940340000617436403e-03
9.190069006900689175e+00,8.937086932258333366e-03
9.190469046904690131e+00,8.933834448784193707e-03
9.190869086908691088e+00,8.930582550195024366e-03
9.191269126912692045e+00,8.927331236490823607e-03
9.191669166916691225e+00,8.924080507671607043e-03
9.192069206920692181e+00,8.920830363737350388e-03
9.192469246924693138e+00,8.917580804688064050e-03
9.192869286928692318e+00,8.914331830523763642e-03
9.193269326932693275e+00,8.911083441244417938e-03
9.193669366936694232e+00,8.907835636850046021e-03
9.194069406940693412e+00,8.904588417340658299e-03
9.194469446944694369e+00,8.901341782716227016e-03
9.194869486948695325e+00,8.898095732976767785e-03
9.195269526952694505e+00,8.894850268122292750e-03
9.195669566956695462e+00,8.891605388152774153e-03
9.196069606960696419e+00,8.888361093068229343e-03
9.196469646964697375e+00,8.885117382868654851e-03
9.196869686968696556e+00,8.881874257554064553e-03
9.197269726972697512e+00,8.878631717124432429e-03
9.197669766976698469e+00,8.875389761579770623e-03
9.198069806980697649e+00,8.872148390920094746e-03
9.198469846984698606e+00,8.868907605145375309e-03
9.198869886988699562e+00,8.865667404255626188e-03
9.199269926992698743e+00,8.862427788250862998e-03
9.199669966996699699e+00,8.859188757131057981e-03
9.200070007000700656e+00,8.855950310896223282e-03
9.200470047004699836e+00,8.852712449546374512e-03
9.200870087008700793e+00,8.849475173081480447e-03
9.201270127012701749e+00,8.846238481501560169e-03
9.201670167016700930e+00,8.843002374806625820e-03
9.202070207020701886e+00,8.839766852996644442e-03
9.202470247024702843e+00,8.836531916071635115e-03
9.202870287028702023e+00,8.833297564031615187e-03
9.203270327032702980e+00,8.830063796876546495e-03
9.203670367036703936e+00,8.826830614606455058e-03
9.204070407040704893e+00,8.823598017221330470e-03
9.204470447044704073e+00,8.820366004721195280e-03
9.204870487048705030e+00,8.817134577106013060e-03
9.205270527052705987e+00,8.813903734375802893e-03
9.205670567056705167e+00,8.810673476530576920e-03
9.206070607060706124e+00,8.807443803570310856e-03
9.206470647064707080e+00,8.804214715495015109e-03
9.206870687068706260e+00,8.800986212304703557e-03
9.207270727072707217e+00,8.797758293999346710e-03
9.207670767076708174e+00,8.794530960578965384e-03
9.208070807080707354e+00,8.791304212043566518e-03
9.208470847084708311e+00,8.788078048393127562e-03
9.208870887088709267e+00,8.784852469627658922e-03
9.209270927092710224e+00,8.781627475747158865e-03
9.209670967096709404e+00,8.778403066751646472e-03
9.210071007100710361e+00,8.775179242641088784e-03
9.210471047104711317e+00,8.771956003415504882e-03
9.210871087108710498e+00,8.768733349074905176e-03
9.211271127112711454e+00,8.765511279619263643e-03
9.211671167116712411e+00,8.762289795048592428e-03
9.212071207120711591e+00,8.759068895362903673e-03
9.212471247124712548e+00,8.755848580562176561e-03
9.212871287128713504e+00,8.752628850646418032e-03
9.213271327132712685e+00,8.749409705615645433e-03
9.213671367136713641e+00,8.746191145469827538e-03
9.214071407140714598e+00,8.742973170208986899e-03
9.214471447144713778e+00,8.739755779833125252e-03
9.214871487148714735e+00,8.736538974342223512e-03
9.215271527152715691e+00,8.733322753736292091e-03
9.215671567156714872e+00,8.730107118015346598e-03
9.216071607160715828e+00,8.726892067179357546e-03
9.216471647164716785e+00,8.723677601228338810e-03
9.216871687168715965e+00,8.720463720162306004e-03
9.217271727172716922e+00,8.717250423981233107e-03
9.217671767176717879e+00,8.714037712685127057e-03
9.218071807180718835e+00,8.710825586273994794e-03
9.218471847184718015e+00,8.707614044747846727e-03
9.218871887188718972e+00,8.704403088106655098e-03
9.219271927192719929e+00,8.701192716350435521e-03
9.219671967196719109e+00,8.697982929479201875e-03
9.220072007200720066e+00,8.694773727492921198e-03
9.220472047204721022e+00,8.691565110391617777e-03
9.220872087208720203e+00,8.688357078175296816e-03
9.221272127212721159e+00,8.685149630843930560e-03
9.221672167216722116e+00,8.681942768397539825e-03
9.222072207220721296e+00,8.678736490836131551e-03
9.222472247224722253e+00,8.675530798159681450e-03
9.222872287228723209e+00,8.672325690368201667e-03
9.223272327232724166e+00,8.669121167461692201e-03
9.223672367236723346e+00,8.665917229440170400e-03
9.224072407240724303e+00,8.662713876303605037e-03
9.224472447244725259e+00,8.659511108052008257e-03
9.224872487248724440e+00,8.656308924685399142e-03
9.225272527252725396e+00,8.653107326203746466e-03
9.225672567256726353e+00,8.649906312607065842e-03
9.226072607260725533e+00,8.646705883895371147e-03
9.226472647264726490e+00,8.643506040068631158e-03
9.226872687268727447e+00,8.640306781126863220e-03
9.227272727272726627e+00,8.637108107070079477e-03
9.227672767276727583e+00,8.633910017898253908e-03
9.228072807280728540e+00,8.630712513611398656e-03
9.228472847284727720e+00,8.627515594209529334e-03
9.228872887288728677e+00,8.624319259692616452e-03
9.229272927292729634e+00,8.621123510060675621e-03
9.229672967296728814e+00,8.617928345313720720e-03
9.230073007300729770e+00,8.614733765451723993e-03
9.230473047304730727e+00,8.611539770474695848e-03
9.230873087308731684e+00,8.608346360382638021e-03
9.231273127312730864e+00,8.605153535175566124e-03
9.231673167316731821e+00,8.601961294853452400e-03
9.232073207320732777e+00,8.598769639416307259e-03
9.232473247324731958e+00,8.595578568864149782e-03
9.232873287328732914e+00,8.592388083196950480e-03
9.233273327332733871e+00,8.589198182414721494e-03
9.233673367336733051e+00,8.586008866517476704e-03
9.234073407340734008e+00,8.582820135505188353e-03
9.234473447344734964e+00,8.579631989377873788e-03
9.234873487348734145e+00,8.576444428135541684e-03
9.235273527352735101e+00,8.573257451778167754e-03
9.235673567356736058e+00,8.570071060305765875e-03
9.236073607360737014e+00,8.566885253718334314e-03
9.236473647364736195e+00,8.563700032015886948e-03
9.236873687368737151e+00,8.560515395198397756e-03
9.237273727372738108e+00,8.557331343265878881e-03
9.237673767376737288e+00,8.554147876218347671e-03
9.238073807380738245e+00,8.550964994055771165e-03
9.238473847384739202e+00,8.547782696778164976e-03
9.238873887388738382e+00,8.544600984385548187e-03
9.239273927392739338e+00,8.541419856877884367e-03
9.239673967396740295e+00,8.538239314255194334e-03
9.240074007400739475e+00,8.535059356517486762e-03
9.240474047404740432e+00,8.531879983664737363e-03
9.240874087408741389e+00,8.528701195696960016e-03
9.241274127412740569e+00,8.525522992614166864e-03
9.241674167416741525e+00,8.522345374416331887e-03
9.242074207420742482e+00,8.519168341103467226e-03
9.242474247424741662e+00,8.515991892675588495e-03
9.242874287428742619e+00,8.512816029132666204e-03
9.243274327432743576e+00,8.509640750474714230e-03
9.243674367436742756e+00,8.506466056701749920e-03
9.244074407440743713e+00,8.503291947813740315e-03
9.244474447444744669e+00,8.500118423810702761e-03
9.244874487448745626e+00,8.496945484692635525e-03
9.245274527452744806e+00,8.493773130459554219e-03
9.245674567456745763e+00,8.490601361111429352e-03
9.246074607460746719e+00,8.487430176648278271e-03
9.246474647464745900e+00,8.484259577070111386e-03
9.246874687468746856e+00,8.481089562376899205e-03
9.247274727472747813e+00,8.477920132568660810e-03
9.247674767476746993e+00,8.474751287645406611e-03
9.248074807480747950e+00,8.471583027607108851e-03
9.248474847484748906e+00,8.468415352453781408e-03
9.248874887488748087e+00,8.465248262185439895e-03
9.249274927492749043e+00,8.462081756802056556e-03
9.249674967496750000e+00,8.458915836303645269e-03
9.250075007500750957e+00,8.455750500690202565e-03
9.250475047504750137e+00,8.452585749961747524e-03
9.250875087508751093e+00,8.449421584118248924e-03
9.251275127512752050e+00,8.446258003159720640e-03
9.251675167516751230e+00,8.443095007086176551e-03
9.252075207520752187e+00,8.439932595897588902e-03
9.252475247524753144e+00,8.436770769593975039e-03
9.252875287528752324e+00,8.433609528175348841e-03
9.253275327532753280e+00,8.430448871641673877e-03
9.253675367536754237e+00,8.427288799992972701e-03
9.254075407540753417e+00,8.424129313229257454e-03
9.254475447544754374e+00,8.420970411350496912e-03
9.254875487548755331e+00,8.417812094356710156e-03
9.255275527552754511e+00,8.414654362247909331e-03
9.255675567556755468e+00,8.411497215024061475e-03
9.256075607560756424e+00,8.408340652685189140e-03
9.256475647564755604e+00,8.405184675231299266e-03
9.256875687568756561e+00,8.402029282662365831e-03
9.257275727572757518e+00,8.398874474978406182e-03
9.257675767576758474e+00,8.395720252179415116e-03
9.258075807580757655e+00,8.392566614265411715e-03
9.258475847584758611e+00,8.389413561236364753e-03
9.258875887588759568e+00,8.386261093092286373e-03
9.259275927592758748e+00,8.383109209833197392e-03
9.259675967596759705e+00,8.379957911459063116e-03
9.260076007600760661e+00,8.376807197969899157e-03
9.260476047604759842e+00,8.373657069365722863e-03
9.260876087608760798e+00,8.370507525646501273e-03
9.261276127612761755e+00,8.367358566812251736e-03
9.261676167616760935e+00,8.364210192862986393e-03
9.262076207620761892e+00,8.361062403798679224e-03
9.262476247624762848e+00,8.357915199619344107e-03
9.262876287628763805e+00,8.354768580324979307e-03
9.263276327632762985e+00,8.351622545915598703e-03
9.263676367636763942e+00,8.348477096391178007e-03
9.264076407640764899e+00,8.345332231751725893e-03
9.264476447644764079e+00,8.342187951997259709e-03
9.264876487648765035e+00,8.339044257127748230e-03
9.265276527652765992e+00,8.335901147143214007e-03
9.265676567656765172e+00,8.332758622043658775e-03
9.266076607660766129e+00,8.329616681829063451e-03
9.266476647664767086e+00,8.326475326499440180e-03
9.266876687668766266e+00,8.323334556054799369e-03
9.267276727672767223e+00,8.320194370495118466e-03
9.267676767676768179e+00,8.317054769820406146e-03
9.268076807680767359e+00,8.313915754030679756e-03
9.268476847684768316e+00,8.310777323125911539e-03
9.268876887688769273e+00,8.307639477106111905e-03
9.269276927692768453e+00,8.304502215971301671e-03
9.269676967696769410e+00,8.301365539721446141e-03
9.270077007700770366e+00,8.298229448356560928e-03
9.270477047704771323e+00,8.295093941876647767e-03
9.270877087708770503e+00,8.291959020281720535e-03
9.271277127712771460e+00,8.288824683571749743e-03
9.271677167716772416e+00,8.285690931746749269e-03
9.272077207720771597e+00,8.282557764806736458e-03
9.272477247724772553e+00,8.279425182751678353e-03
9.272877287728773510e+00,8.276293185581592299e-03
9.273277327732772690e+00,8.273161773296490440e-03
9.273677367736773647e+00,8.270030945896348490e-03
9.274077407740774603e+00,8.266900703381173388e-03
9.274477447744773784e+00,8.263771045750985950e-03
9.274877487748774740e+00,8.260641973005754951e-03
9.275277527752775697e+00,8.257513485145497739e-03
9.275677567756774877e+00,8.254385582170221253e-03
9.276077607760775834e+00,8.251258264079904675e-03
9.276477647764776790e+00,8.248131530874558415e-03
9.276877687768777747e+00,8.245005382554185941e-03
9.277277727772776927e+00,8.241879819118795927e-03
9.277677767776777884e+00,8.238754840568362353e-03
9.278077807780778841e+00,8.235630446902900831e-03
9.278477847784778021e+00,8.232506638122425238e-03
9.278877887788778978e+00,8.229383414226906085e-03
9.279277927792779934e+00,8.226260775216358984e-03
9.279677967796779114e+00,8.223138721090794342e-03
9.280078007800780071e+00,8.220017251850189610e-03
9.280478047804781028e+00,8.216896367494555195e-03
9.280878087808780208e+00,8.213776068023904975e-03
9.281278127812781165e+00,8.210656353438212929e-03
9.281678167816782121e+00,8.207537223737492935e-03
9.282078207820781302e+00,8.204418678921757135e-03
9.282478247824782258e+00,8.201300718990976041e-03
9.282878287828783215e+00,8.198183343945170468e-03
9.283278327832782395e+00,8.195066553784347355e-03
9.283678367836783352e+00,8.191950348508482416e-03
9.284078407840784308e+00,8.188834728117587794e-03
9.284478447844785265e+00,8.185719692611665224e-03
9.284878487848784445e+00,8.182605241990728584e-03
9.285278527852785402e+00,8.179491376254746648e-03
9.285678567856786358e+00,8.176378095403736765e-03
9.286078607860785539e+00,8.173265399437712811e-03
9.286478647864786495e+00,8.170153288356647031e-03
9.286878687868787452e+00,8.167041762160549834e-03
9.287278727872786632e+00,8.163930820849436831e-03
9.287678767876787589e+00,8.160820464423285472e-03
9.288078807880788546e+00,8.157710692882102696e-03
9.288478847884787726e+00,8.154601506225904115e-03
9.288878887888788682e+00,8.151492904454663707e-03
9.289278927892789639e+00,8.148384887568395352e-03
9.289678967896790596e+00,8.145277455567097313e-03
9.290079007900789776e+00,8.142170608450783470e-03
9.290479047904790733e+00,8.139064346219427801e-03
9.290879087908791689e+00,8.135958668873042449e-03
9.291279127912790869e+00,8.132853576411644761e-03
9.291679167916791826e+00,8.129749068835201778e-03
9.292079207920792783e+00,8.126645146143729112e-03
9.292479247924791963e+00,8.123541808337242376e-03
9.292879287928792920e+00,8.120439055415715549e-03
9.293279327932793876e+00,8.117336887379157304e-03
9.293679367936793057e+00,8.114235304227584988e-03
9.294079407940794013e+00,8.111134305960969113e-03
9.294479447944794970e+00,8.108033892579323554e-03
9.294879487948794150e+00,8.104934064082663925e-03
9.295279527952795107e+00,8.101834820470962470e-03
9.295679567956796063e+00,8.098736161744231332e-03
9.296079607960795244e+00,8.095638087902486124e-03
9.296479647964796200e+00,8.092540598945697355e-03
9.296879687968797157e+00,8.089443694873880639e-03
9.297279727972798113e+00,8.086347375687034239e-03
9.297679767976797294e+00,8.083251641385172034e-03
9.298079807980798250e+00,8.080156491968268004e-03
9.298479847984799207e+00,8.077061927436334290e-03
9.298879887988798387e+00,8.073967947789388241e-03
9.299279927992799344e+00,8.070874553027396897e-03
9.299679967996800301e+00,8.067781743150377605e-03
9.300080008000799481e+00,8.064689518158344242e-03
9.300480048004800437e+00,8.061597878051267319e-03
9.300880088008801394e+00,8.058506822829160712e-03
9.301280128012800574e+00,8.055416352492038301e-03
9.301680168016801531e+00,8.052326467039874064e-03
9.302080208020802488e+00,8.049237166472683613e-03
9.302480248024803444e+00,8.046148450790461745e-03
9.302880288028802624e+00,8.043060319993224072e-03
9.303280328032803581e+00,8.039972774080944573e-03
9.303680368036804538e+00,8.036885813053638861e-03
9.304080408040803718e+00,8.033799436911313874e-03
9.304480448044804675e+00,8.030713645653948796e-03
9.304880488048805631e+00,8.027628439281555769e-03
9.305280528052804812e+00,8.024543817794146938e-03
9.305680568056805768e+00,8.021459781191692812e-03
9.306080608060806725e+00,8.018376329474210737e-03
9.306480648064805905e+00,8.015293462641716327e-03
9.306880688068806862e+00,8.012211180694176621e-03
9.307280728072807818e+00,8.009129483631608967e-03
9.307680768076806999e+00,8.006048371454027243e-03
9.308080808080807955e+00,8.002967844161401959e-03
9.308480848084808912e+00,7.999887901753746991e-03
9.308880888088808092e+00,7.996808544231077953e-03
9.309280928092809049e+00,7.993729771593365355e-03
9.309680968096810005e+00,7.990651583840624808e-03
9.310081008100809186e+00,7.987573980972868457e-03
9.310481048104810142e+00,7.984496962990070279e-03
9.310881088108811099e+00,7.981420529892242419e-03
9.311281128112812056e+00,7.978344681679386610e-03
9.311681168116811236e+00,7.975269418351516731e-03
9.312081208120812192e+00,7.972194739908601557e-03
9.312481248124813149e+00,7.969120646350658435e-03
9.312881288128812329e+00,7.966047137677701243e-03
9.313281328132813286e+00,7.962974213889700489e-03
9.313681368136814243e+00,7.959901874986671788e-03
9.314081408140813423e+00,7.956830120968627282e-03
9.314481448144814379e+00,7.953758951835540950e-03
9.314881488148815336e+00,7.950688367587423200e-03
9.315281528152814516e+00,7.947618368224293114e-03
9.315681568156815473e+00,7.944548953746119468e-03
9.316081608160816430e+00,7.941480124152917874e-03
9.316481648164817386e+00,7.938411879444686597e-03
9.316881688168816567e+00,7.935344219621439515e-03
9.317281728172817523e+00,7.932277144683148873e-03
9.317681768176818480e+00,7.929210654629832017e-03
9.318081808180817660e+00,7.926144749461499356e-03
9.318481848184818617e+00,7.923079429178123134e-03
9.318881888188819573e+00,7.920014693779718964e-03
9.319281928192818754e+00,7.916950543266298990e-03
9.319681968196819710e+00,7.913886977637837189e-03
9.320082008200820667e+00,7.910823996894345705e-03
9.320482048204819847e+00,7.907761601035840152e-03
9.320882088208820804e+00,7.904699790062291037e-03
9.321282128212821760e+00,7.901638563973713975e-03
9.321682168216820941e+00,7.898577922770121107e-03
9.322082208220821897e+00,7.895517866451486413e-03
9.322482248224822854e+00,7.892458395017822037e-03
9.322882288228822034e+00,7.889399508469143590e-03
9.323282328232822991e+00,7.886341206805421583e-03
9.323682368236823947e+00,7.883283490026669893e-03
9.324082408240824904e+00,7.880226358132891989e-03
9.324482448244824084e+00,7.877169811124094811e-03
9.324882488248825041e+00,7.874113849000259277e-03
9.325282528252825998e+00,7.871058471761392325e-03
9.325682568256825178e+00,7.868003679407511303e-03
